Timeline (UTC),ArtifactType,Description,RecordNumber,EventId,Level,Provider,Channel,ProcessId,ThreadId,Computer,UserId,UserName,RemoteHost,ExecutableInfo,HiddenRecord,Payload,HiveType,Category,KeyPath,ValueName,ValueType,ValueData,ValueData2,ValueData3,Recursive,Deleted
2025-02-07 11:49:15.703391400+00:00,Evtx,,1535.0,4907.0,LogAlways,Microsoft-Windows-Security-Auditing,Security,428.0,452.0,WIN-3M6ADARIMNH,,,,,False,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""WIN-3M6ADARIMNH$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""ObjectServer"",""#text"":""Security""},{""@Name"":""ObjectType"",""#text"":""File""},{""@Name"":""ObjectName"",""#text"":""C:\\Program Files\\DVD Maker\\Shared\\DvdStyles\\Full\\NavigationRight_ButtonGraphic.png""},{""@Name"":""HandleId"",""#text"":""0x18""},{""@Name"":""OldSd""},{""@Name"":""NewSd"",""#text"":""S:ARAI(AU;SAFA;DCLCRPCRSDWDWO;;;WD)""},{""@Name"":""ProcessId"",""#text"":""0x41C""},{""@Name"":""ProcessName"",""#text"":""C:\\Windows\\System32\\poqexec.exe""}]}}",,,,,,,,,,
2025-02-07 11:49:15.703391400+00:00,Evtx,,1536.0,4907.0,LogAlways,Microsoft-Windows-Security-Auditing,Security,428.0,452.0,WIN-3M6ADARIMNH,,,,,False,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""WIN-3M6ADARIMNH$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""ObjectServer"",""#text"":""Security""},{""@Name"":""ObjectType"",""#text"":""File""},{""@Name"":""ObjectName"",""#text"":""C:\\Program Files\\DVD Maker\\Shared\\DvdStyles\\Full\\NavigationUp_ButtonGraphic.png""},{""@Name"":""HandleId"",""#text"":""0x18""},{""@Name"":""OldSd""},{""@Name"":""NewSd"",""#text"":""S:ARAI(AU;SAFA;DCLCRPCRSDWDWO;;;WD)""},{""@Name"":""ProcessId"",""#text"":""0x41C""},{""@Name"":""ProcessName"",""#text"":""C:\\Windows\\System32\\poqexec.exe""}]}}",,,,,,,,,,
2025-02-07 11:49:15.703391400+00:00,Evtx,,1534.0,4907.0,LogAlways,Microsoft-Windows-Security-Auditing,Security,428.0,452.0,WIN-3M6ADARIMNH,,,,,False,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""WIN-3M6ADARIMNH$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""ObjectServer"",""#text"":""Security""},{""@Name"":""ObjectType"",""#text"":""File""},{""@Name"":""ObjectName"",""#text"":""C:\\Program Files\\DVD Maker\\Shared\\DvdStyles\\Full\\NavigationRight_SelectionSubpicture.png""},{""@Name"":""HandleId"",""#text"":""0x18""},{""@Name"":""OldSd""},{""@Name"":""NewSd"",""#text"":""S:ARAI(AU;SAFA;DCLCRPCRSDWDWO;;;WD)""},{""@Name"":""ProcessId"",""#text"":""0x41C""},{""@Name"":""ProcessName"",""#text"":""C:\\Windows\\System32\\poqexec.exe""}]}}",,,,,,,,,,
2025-02-07 11:49:15.703391400+00:00,Evtx,,1537.0,4907.0,LogAlways,Microsoft-Windows-Security-Auditing,Security,428.0,452.0,WIN-3M6ADARIMNH,,,,,False,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""WIN-3M6ADARIMNH$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""ObjectServer"",""#text"":""Security""},{""@Name"":""ObjectType"",""#text"":""File""},{""@Name"":""ObjectName"",""#text"":""C:\\Program Files\\DVD Maker\\Shared\\DvdStyles\\Full\\NavigationLeft_ButtonGraphic.png""},{""@Name"":""HandleId"",""#text"":""0x18""},{""@Name"":""OldSd""},{""@Name"":""NewSd"",""#text"":""S:ARAI(AU;SAFA;DCLCRPCRSDWDWO;;;WD)""},{""@Name"":""ProcessId"",""#text"":""0x41C""},{""@Name"":""ProcessName"",""#text"":""C:\\Windows\\System32\\poqexec.exe""}]}}",,,,,,,,,,
2025-02-07 11:49:15.703391400+00:00,Evtx,,1532.0,4907.0,LogAlways,Microsoft-Windows-Security-Auditing,Security,428.0,452.0,WIN-3M6ADARIMNH,,,,,False,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""WIN-3M6ADARIMNH$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""ObjectServer"",""#text"":""Security""},{""@Name"":""ObjectType"",""#text"":""File""},{""@Name"":""ObjectName"",""#text"":""C:\\Program Files\\DVD Maker\\Shared\\DvdStyles\\Full\\pushplaysubpicture.png""},{""@Name"":""HandleId"",""#text"":""0x18""},{""@Name"":""OldSd""},{""@Name"":""NewSd"",""#text"":""S:ARAI(AU;SAFA;DCLCRPCRSDWDWO;;;WD)""},{""@Name"":""ProcessId"",""#text"":""0x41C""},{""@Name"":""ProcessName"",""#text"":""C:\\Windows\\System32\\poqexec.exe""}]}}",,,,,,,,,,
2025-02-07 11:49:15.703391400+00:00,Evtx,,1531.0,4907.0,LogAlways,Microsoft-Windows-Security-Auditing,Security,428.0,452.0,WIN-3M6ADARIMNH,,,,,False,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""WIN-3M6ADARIMNH$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""ObjectServer"",""#text"":""Security""},{""@Name"":""ObjectType"",""#text"":""File""},{""@Name"":""ObjectName"",""#text"":""C:\\Program Files\\DVD Maker\\Shared\\DvdStyles\\Full\\dotslightoverlay.png""},{""@Name"":""HandleId"",""#text"":""0x18""},{""@Name"":""OldSd""},{""@Name"":""NewSd"",""#text"":""S:ARAI(AU;SAFA;DCLCRPCRSDWDWO;;;WD)""},{""@Name"":""ProcessId"",""#text"":""0x41C""},{""@Name"":""ProcessName"",""#text"":""C:\\Windows\\System32\\poqexec.exe""}]}}",,,,,,,,,,
2025-02-07 11:49:15.703391400+00:00,Evtx,,1530.0,4907.0,LogAlways,Microsoft-Windows-Security-Auditing,Security,428.0,452.0,WIN-3M6ADARIMNH,,,,,False,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""WIN-3M6ADARIMNH$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""ObjectServer"",""#text"":""Security""},{""@Name"":""ObjectType"",""#text"":""File""},{""@Name"":""ObjectName"",""#text"":""C:\\Program Files\\DVD Maker\\Shared\\DvdStyles\\Full\\15x15dot.png""},{""@Name"":""HandleId"",""#text"":""0x18""},{""@Name"":""OldSd""},{""@Name"":""NewSd"",""#text"":""S:ARAI(AU;SAFA;DCLCRPCRSDWDWO;;;WD)""},{""@Name"":""ProcessId"",""#text"":""0x41C""},{""@Name"":""ProcessName"",""#text"":""C:\\Windows\\System32\\poqexec.exe""}]}}",,,,,,,,,,
2025-02-07 11:49:15.703391400+00:00,Evtx,,1529.0,4907.0,LogAlways,Microsoft-Windows-Security-Auditing,Security,428.0,452.0,WIN-3M6ADARIMNH,,,,,False,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""WIN-3M6ADARIMNH$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""ObjectServer"",""#text"":""Security""},{""@Name"":""ObjectType"",""#text"":""File""},{""@Name"":""ObjectName"",""#text"":""C:\\Program Files\\DVD Maker\\Shared\\DvdStyles\\Full\\1047x576black.png""},{""@Name"":""HandleId"",""#text"":""0x18""},{""@Name"":""OldSd""},{""@Name"":""NewSd"",""#text"":""S:ARAI(AU;SAFA;DCLCRPCRSDWDWO;;;WD)""},{""@Name"":""ProcessId"",""#text"":""0x41C""},{""@Name"":""ProcessName"",""#text"":""C:\\Windows\\System32\\poqexec.exe""}]}}",,,,,,,,,,
2025-02-07 11:49:15.703391400+00:00,Evtx,,1533.0,4907.0,LogAlways,Microsoft-Windows-Security-Auditing,Security,428.0,452.0,WIN-3M6ADARIMNH,,,,,False,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""WIN-3M6ADARIMNH$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""ObjectServer"",""#text"":""Security""},{""@Name"":""ObjectType"",""#text"":""File""},{""@Name"":""ObjectName"",""#text"":""C:\\Program Files\\DVD Maker\\Shared\\DvdStyles\\Full\\dotsdarkoverlay.png""},{""@Name"":""HandleId"",""#text"":""0x18""},{""@Name"":""OldSd""},{""@Name"":""NewSd"",""#text"":""S:ARAI(AU;SAFA;DCLCRPCRSDWDWO;;;WD)""},{""@Name"":""ProcessId"",""#text"":""0x41C""},{""@Name"":""ProcessName"",""#text"":""C:\\Windows\\System32\\poqexec.exe""}]}}",,,,,,,,,,
2025-02-07 11:49:15.718991500+00:00,Evtx,,1548.0,4907.0,LogAlways,Microsoft-Windows-Security-Auditing,Security,428.0,452.0,WIN-3M6ADARIMNH,,,,,False,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""WIN-3M6ADARIMNH$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""ObjectServer"",""#text"":""Security""},{""@Name"":""ObjectType"",""#text"":""File""},{""@Name"":""ObjectName"",""#text"":""C:\\Program Files\\DVD Maker\\Shared\\DvdStyles\\SpecialOccasion\\whitemask1047.png""},{""@Name"":""HandleId"",""#text"":""0x18""},{""@Name"":""OldSd""},{""@Name"":""NewSd"",""#text"":""S:ARAI(AU;SAFA;DCLCRPCRSDWDWO;;;WD)""},{""@Name"":""ProcessId"",""#text"":""0x41C""},{""@Name"":""ProcessName"",""#text"":""C:\\Windows\\System32\\poqexec.exe""}]}}",,,,,,,,,,
2025-02-07 11:49:15.718991500+00:00,Evtx,,1546.0,4907.0,LogAlways,Microsoft-Windows-Security-Auditing,Security,428.0,452.0,WIN-3M6ADARIMNH,,,,,False,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""WIN-3M6ADARIMNH$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""ObjectServer"",""#text"":""Security""},{""@Name"":""ObjectType"",""#text"":""File""},{""@Name"":""ObjectName"",""#text"":""C:\\Program Files\\DVD Maker\\Shared\\DvdStyles\\SpecialOccasion\\1047x576black.png""},{""@Name"":""HandleId"",""#text"":""0x18""},{""@Name"":""OldSd""},{""@Name"":""NewSd"",""#text"":""S:ARAI(AU;SAFA;DCLCRPCRSDWDWO;;;WD)""},{""@Name"":""ProcessId"",""#text"":""0x41C""},{""@Name"":""ProcessName"",""#text"":""C:\\Windows\\System32\\poqexec.exe""}]}}",,,,,,,,,,
2025-02-07 11:49:15.718991500+00:00,Evtx,,1545.0,4907.0,LogAlways,Microsoft-Windows-Security-Auditing,Security,428.0,452.0,WIN-3M6ADARIMNH,,,,,False,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""WIN-3M6ADARIMNH$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""ObjectServer"",""#text"":""Security""},{""@Name"":""ObjectType"",""#text"":""File""},{""@Name"":""ObjectName"",""#text"":""C:\\Program Files\\DVD Maker\\Shared\\DvdStyles\\SpecialOccasion\\specialoccasion.png""},{""@Name"":""HandleId"",""#text"":""0x18""},{""@Name"":""OldSd""},{""@Name"":""NewSd"",""#text"":""S:ARAI(AU;SAFA;DCLCRPCRSDWDWO;;;WD)""},{""@Name"":""ProcessId"",""#text"":""0x41C""},{""@Name"":""ProcessName"",""#text"":""C:\\Windows\\System32\\poqexec.exe""}]}}",,,,,,,,,,
2025-02-07 11:49:15.718991500+00:00,Evtx,,1544.0,4907.0,LogAlways,Microsoft-Windows-Security-Auditing,Security,428.0,452.0,WIN-3M6ADARIMNH,,,,,False,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""WIN-3M6ADARIMNH$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""ObjectServer"",""#text"":""Security""},{""@Name"":""ObjectType"",""#text"":""File""},{""@Name"":""ObjectName"",""#text"":""C:\\Program Files\\DVD Maker\\Shared\\DvdStyles\\SpecialOccasion\\scenesscroll.png""},{""@Name"":""HandleId"",""#text"":""0x18""},{""@Name"":""OldSd""},{""@Name"":""NewSd"",""#text"":""S:ARAI(AU;SAFA;DCLCRPCRSDWDWO;;;WD)""},{""@Name"":""ProcessId"",""#text"":""0x41C""},{""@Name"":""ProcessName"",""#text"":""C:\\Windows\\System32\\poqexec.exe""}]}}",,,,,,,,,,
2025-02-07 11:49:15.718991500+00:00,Evtx,,1543.0,4907.0,LogAlways,Microsoft-Windows-Security-Auditing,Security,428.0,452.0,WIN-3M6ADARIMNH,,,,,False,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""WIN-3M6ADARIMNH$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""ObjectServer"",""#text"":""Security""},{""@Name"":""ObjectType"",""#text"":""File""},{""@Name"":""ObjectName"",""#text"":""C:\\Program Files\\DVD Maker\\Shared\\DvdStyles\\SpecialOccasion\\NavigationUp_SelectionSubpicture.png""},{""@Name"":""HandleId"",""#text"":""0x18""},{""@Name"":""OldSd""},{""@Name"":""NewSd"",""#text"":""S:ARAI(AU;SAFA;DCLCRPCRSDWDWO;;;WD)""},{""@Name"":""ProcessId"",""#text"":""0x41C""},{""@Name"":""ProcessName"",""#text"":""C:\\Windows\\System32\\poqexec.exe""}]}}",,,,,,,,,,
2025-02-07 11:49:15.718991500+00:00,Evtx,,1547.0,4907.0,LogAlways,Microsoft-Windows-Security-Auditing,Security,428.0,452.0,WIN-3M6ADARIMNH,,,,,False,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""WIN-3M6ADARIMNH$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""ObjectServer"",""#text"":""Security""},{""@Name"":""ObjectType"",""#text"":""File""},{""@Name"":""ObjectName"",""#text"":""C:\\Program Files\\DVD Maker\\Shared\\DvdStyles\\SpecialOccasion\\mainscroll.png""},{""@Name"":""HandleId"",""#text"":""0x18""},{""@Name"":""OldSd""},{""@Name"":""NewSd"",""#text"":""S:ARAI(AU;SAFA;DCLCRPCRSDWDWO;;;WD)""},{""@Name"":""ProcessId"",""#text"":""0x41C""},{""@Name"":""ProcessName"",""#text"":""C:\\Windows\\System32\\poqexec.exe""}]}}",,,,,,,,,,
2025-02-07 11:49:15.718991500+00:00,Evtx,,1541.0,4907.0,LogAlways,Microsoft-Windows-Security-Auditing,Security,428.0,452.0,WIN-3M6ADARIMNH,,,,,False,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""WIN-3M6ADARIMNH$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""ObjectServer"",""#text"":""Security""},{""@Name"":""ObjectType"",""#text"":""File""},{""@Name"":""ObjectName"",""#text"":""C:\\Program Files\\DVD Maker\\Shared\\DvdStyles\\SpecialOccasion\\whitevignette1047.png""},{""@Name"":""HandleId"",""#text"":""0x18""},{""@Name"":""OldSd""},{""@Name"":""NewSd"",""#text"":""S:ARAI(AU;SAFA;DCLCRPCRSDWDWO;;;WD)""},{""@Name"":""ProcessId"",""#text"":""0x41C""},{""@Name"":""ProcessName"",""#text"":""C:\\Windows\\System32\\poqexec.exe""}]}}",,,,,,,,,,
